300.000000,200.000000,500.000000,-0.000000,0.000000,-0.000000
300.000000,200.000000,500.000000,-0.000000,0.000000,-0.000000
302.237022,200.000000,500.000000,-0.000000,0.000000,-0.000000
304.474044,200.000000,500.000000,-0.000000,0.000000,-0.000000
306.711066,200.000000,500.000000,-0.000000,0.000000,-0.000000
308.948087,200.000000,500.000000,-0.000000,0.000000,-0.000000
311.185109,200.000000,500.000000,-0.000000,0.000000,-0.000000
313.422131,200.000000,500.000000,-0.000000,0.000000,-0.000000
315.659153,200.000000,500.000000,-0.000000,0.000000,-0.000000
317.896175,200.000000,500.000000,-0.000000,0.000000,-0.000000
320.133197,200.000000,500.000000,-0.000000,0.000000,-0.000000
322.370219,200.000000,500.000000,-0.000000,0.000000,-0.000000
324.607240,200.000000,500.000000,-0.000000,0.000000,-0.000000
326.844262,200.000000,500.000000,-0.000000,0.000000,-0.000000
329.081284,200.000000,500.000000,-0.000000,0.000000,-0.000000
331.318306,200.000000,500.000000,-0.000000,0.000000,-0.000000
333.555328,200.000000,500.000000,-0.000000,0.000000,-0.000000
335.792350,200.000000,500.000000,-0.000000,0.000000,-0.000000
338.029372,200.000000,500.000000,-0.000000,0.000000,-0.000000
340.266393,200.000000,500.000000,-0.000000,0.000000,-0.000000
342.503415,200.000000,500.000000,-0.000000,0.000000,-0.000000
344.740437,200.000000,500.000000,-0.000000,0.000000,-0.000000
346.977459,200.000000,500.000000,-0.000000,0.000000,-0.000000
349.214481,200.000000,500.000000,-0.000000,0.000000,-0.000000
351.451503,200.000000,500.000000,-0.000000,0.000000,-0.000000
353.688525,200.000000,500.000000,-0.000000,0.000000,-0.000000
353.688525,200.000000,500.000000,-0.000000,0.000000,-0.000000
353.688525,200.000000,502.356557,-0.000000,0.000000,-0.000000
353.688525,200.000000,504.713115,-0.000000,0.000000,-0.000000
353.688525,200.000000,507.069672,-0.000000,0.000000,-0.000000
353.688525,200.000000,509.426230,-0.000000,0.000000,-0.000000
353.688525,200.000000,509.426230,-0.000000,0.000000,-0.000000
352.840392,200.000000,509.426230,-0.000000,0.000000,-0.000000
351.992259,200.000000,509.426230,-0.000000,0.000000,-0.000000
351.144126,200.000000,509.426230,-0.000000,0.000000,-0.000000
350.295993,200.000000,509.426230,-0.000000,0.000000,-0.000000
349.447860,200.000000,509.426230,-0.000000,0.000000,-0.000000
348.599727,200.000000,509.426230,-0.000000,0.000000,-0.000000
347.751594,200.000000,509.426230,-0.000000,0.000000,-0.000000
346.903461,200.000000,509.426230,-0.000000,0.000000,-0.000000
