0.000000,200.000000,300.000000,-0.000000,0.000000,-0.000000
0.000000,200.000000,300.000000,-0.000000,0.000000,-0.000000
2.237022,200.000000,300.000000,-0.000000,0.000000,-0.000000
4.474044,200.000000,300.000000,-0.000000,0.000000,-0.000000
6.711066,200.000000,300.000000,-0.000000,0.000000,-0.000000
8.948087,200.000000,300.000000,-0.000000,0.000000,-0.000000
11.185109,200.000000,300.000000,-0.000000,0.000000,-0.000000
13.422131,200.000000,300.000000,-0.000000,0.000000,-0.000000
15.659153,200.000000,300.000000,-0.000000,0.000000,-0.000000
17.896175,200.000000,300.000000,-0.000000,0.000000,-0.000000
20.133197,200.000000,300.000000,-0.000000,0.000000,-0.000000
22.370219,200.000000,300.000000,-0.000000,0.000000,-0.000000
24.607240,200.000000,300.000000,-0.000000,0.000000,-0.000000
26.844262,200.000000,300.000000,-0.000000,0.000000,-0.000000
29.081284,200.000000,300.000000,-0.000000,0.000000,-0.000000
31.318306,200.000000,300.000000,-0.000000,0.000000,-0.000000
33.555328,200.000000,300.000000,-0.000000,0.000000,-0.000000
35.792350,200.000000,300.000000,-0.000000,0.000000,-0.000000
38.029372,200.000000,300.000000,-0.000000,0.000000,-0.000000
40.266393,200.000000,300.000000,-0.000000,0.000000,-0.000000
42.503415,200.000000,300.000000,-0.000000,0.000000,-0.000000
44.740437,200.000000,300.000000,-0.000000,0.000000,-0.000000
46.977459,200.000000,300.000000,-0.000000,0.000000,-0.000000
49.214481,200.000000,300.000000,-0.000000,0.000000,-0.000000
51.451503,200.000000,300.000000,-0.000000,0.000000,-0.000000
53.688525,200.000000,300.000000,-0.000000,0.000000,-0.000000
53.688525,200.000000,300.000000,-0.000000,0.000000,-0.000000
53.688525,200.000000,302.356557,-0.000000,0.000000,-0.000000
53.688525,200.000000,304.713115,-0.000000,0.000000,-0.000000
53.688525,200.000000,307.069672,-0.000000,0.000000,-0.000000
53.688525,200.000000,309.426230,-0.000000,0.000000,-0.000000
53.688525,200.000000,309.426230,-0.000000,0.000000,-0.000000
52.840392,200.000000,309.426230,-0.000000,0.000000,-0.000000
51.992259,200.000000,309.426230,-0.000000,0.000000,-0.000000
51.144126,200.000000,309.426230,-0.000000,0.000000,-0.000000
50.295993,200.000000,309.426230,-0.000000,0.000000,-0.000000
49.447860,200.000000,309.426230,-0.000000,0.000000,-0.000000
48.599727,200.000000,309.426230,-0.000000,0.000000,-0.000000
47.751594,200.000000,309.426230,-0.000000,0.000000,-0.000000
46.903461,200.000000,309.426230,-0.000000,0.000000,-0.000000
46.055328,200.000000,309.426230,-0.000000,0.000000,-0.000000
45.207195,200.000000,309.426230,-0.000000,0.000000,-0.000000
44.359062,200.000000,309.426230,-0.000000,0.000000,-0.000000
43.510929,200.000000,309.426230,-0.000000,0.000000,-0.000000
42.662796,200.000000,309.426230,-0.000000,0.000000,-0.000000
41.814663,200.000000,309.426230,-0.000000,0.000000,-0.000000
40.966530,200.000000,309.426230,-0.000000,0.000000,-0.000000
40.118397,200.000000,309.426230,-0.000000,0.000000,-0.000000
39.270264,200.000000,309.426230,-0.000000,0.000000,-0.000000
38.422131,200.000000,309.426230,-0.000000,0.000000,-0.000000
37.573998,200.000000,309.426230,-0.000000,0.000000,-0.000000
36.725865,200.000000,309.426230,-0.000000,0.000000,-0.000000
35.877732,200.000000,309.426230,-0.000000,0.000000,-0.000000
35.029599,200.000000,309.426230,-0.000000,0.000000,-0.000000
34.181466,200.000000,309.426230,-0.000000,0.000000,-0.000000
33.333333,200.000000,309.426230,-0.000000,0.000000,-0.000000
33.333333,200.000000,309.426230,-0.000000,0.000000,-0.000000
33.333333,200.000000,332.069672,-0.000000,0.000000,-0.000000
33.333333,200.000000,354.713115,-0.000000,0.000000,-0.000000
33.333333,200.000000,377.356557,-0.000000,0.000000,-0.000000
33.333333,200.000000,400.000000,-0.000000,0.000000,-0.000000
33.333333,200.000000,400.000000,-0.000000,0.000000,-0.000000
32.974727,200.000000,400.000000,-0.000000,0.000000,-0.000000
32.616120,200.000000,400.000000,-0.000000,0.000000,-0.000000
32.257514,200.000000,400.000000,-0.000000,0.000000,-0.000000
31.898907,200.000000,400.000000,-0.000000,0.000000,-0.000000
31.540301,200.000000,400.000000,-0.000000,0.000000,-0.000000
31.181694,200.000000,400.000000,-0.000000,0.000000,-0.000000
30.823087,200.000000,400.000000,-0.000000,0.000000,-0.000000
30.464481,200.000000,400.000000,-0.000000,0.000000,-0.000000
30.105874,200.000000,400.000000,-0.000000,0.000000,-0.000000
29.747268,200.000000,400.000000,-0.000000,0.000000,-0.000000
29.388661,200.000000,400.000000,-0.000000,0.000000,-0.000000
29.030055,200.000000,400.000000,-0.000000,0.000000,-0.000000
28.671448,200.000000,400.000000,-0.000000,0.000000,-0.000000
28.312842,200.000000,400.000000,-0.000000,0.000000,-0.000000
27.954235,200.000000,400.000000,-0.000000,0.000000,-0.000000
27.595628,200.000000,400.000000,-0.000000,0.000000,-0.000000
27.237022,200.000000,400.000000,-0.000000,0.000000,-0.000000
26.878415,200.000000,400.000000,-0.000000,0.000000,-0.000000
26.519809,200.000000,400.000000,-0.000000,0.000000,-0.000000
26.161202,200.000000,400.000000,-0.000000,0.000000,-0.000000
25.802596,200.000000,400.000000,-0.000000,0.000000,-0.000000
25.443989,200.000000,400.000000,-0.000000,0.000000,-0.000000
25.085383,200.000000,400.000000,-0.000000,0.000000,-0.000000
24.726776,200.000000,400.000000,-0.000000,0.000000,-0.000000
24.726776,200.000000,400.000000,-0.000000,0.000000,-0.000000
24.516166,200.000000,399.869080,-0.000000,0.000000,-0.000000
24.305556,200.000000,399.738160,-0.000000,0.000000,-0.000000
24.094945,200.000000,399.607240,-0.000000,0.000000,-0.000000
23.884335,200.000000,399.476321,-0.000000,0.000000,-0.000000
23.673725,200.000000,399.345401,-0.000000,0.000000,-0.000000
23.463115,200.000000,399.214481,-0.000000,0.000000,-0.000000
23.252505,200.000000,399.083561,-0.000000,0.000000,-0.000000
23.041894,200.000000,398.952641,-0.000000,0.000000,-0.000000
22.831284,200.000000,398.821721,-0.000000,0.000000,-0.000000
22.620674,200.000000,398.690801,-0.000000,0.000000,-0.000000
22.410064,200.000000,398.559882,-0.000000,0.000000,-0.000000
22.199454,200.000000,398.428962,-0.000000,0.000000,-0.000000
21.988843,200.000000,398.298042,-0.000000,0.000000,-0.000000
